id,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,to_hanoi,to_other,score
11006,Travel,Frie~nd(s),Sunny,15:00,1,0,0,0,1,0
4897,Travel,?Frie~?nd(s),Su~n!ny,21:00,1,1,0,0,1,0
4274,Travel,Friend&(s),~S%~!unny,10:00 PM,1,1,0,0,1,37
1741,Travel,Fr~i end(s),~S&?unny,9:00,1,0,0,0,1,41
9610,Travel,!A!~lone,Rainy,14:00,1,0,0,0,1,0
15795,Travel,!A !%lone,&!Sunny,9:00,1,0,0,0,1,0
16440,Travel,~Alone,Snowy,8:00 AM,1,1,0,0,1,36
9643,Visit,%~Alone,S~%&unny,15:00,1,1,0,1,0,44
12696,Visit,Alone,S!&unny,16:00,1,0,0,0,1,0
11718,Visit,! ~Alone,Rain%y,8PM  ,1,0,0,1,0,0
19475,Visit,Al& !one,Sunny,6:00 PM,1,0,0,1,0,0
14927,Work,Alone,?~~Rainy,6AM  ,1,0,0,1,0,0
6766,Work,!Al?one,?S!n!owy,7AM ,1,0,0,1,0,0
16719,Work,~ %A~lone,Sn%o&wy,6:00 AM,1,1,0,0,1,0
1318,Work,A%lone,S&?%?unny,6:00 AM,1,0,0,1,0,30
16484,Travel,~&%Fri end(s),Sun!&ny,3:00 PM,1,0,0,0,1,46
4115,Travel,Friend( s),!&S%&unny,7PM,1,1,0,0,1,45
12772,Travel, Friend(s),!!!S~unny,9:00 PM,1,1,0,0,1,63
14079,Travel,F!rie  n%d(s),Sunny,8:00,1,0,0,0,1,0
17963,Travel,%Fr&iend(s),~S??!nowy,12:00,1,0,0,0,1,0
19243,Travel,!!A&&lone,R?a&iny,1PM ,1,0,0,0,1,49
12359,Travel,~?!!Alone,!&Su&nny,10:00 AM,1,0,0,0,1,0
9991,Travel,A ~?lone,S!nowy,10:00,1,1,0,0,1,0
16680,Visit,&A%%%lone,Sunny,15:00,1,0,0,0,1,0
16286,Visit,A&?lone,Snowy,8PM,1,1,0,0,1,56
10746,Visit,A& %!lone,%S%?~nowy,9:00 PM,1,1,1,0,1,0
18274,Visit,Alone,%~S%unny,6PM,1,0,0,1,0,0
9187,Visit,Alone,S!u?&nny,10:00 PM,1,0,0,0,1,48
2629,Work, %Alone,Sno~!wy,7:00,1,0,0,1,0,47
4431,Work,Al%one,Sn%o%wy,6AM,1,1,1,0,1,46
2882,Work,&~Al?one,S!unny,6:00,1,0,0,1,0,0
17709,Travel,F%amily,?Sunny,5PM ,1,1,0,0,1,0
11022,Visit,Fa~ m%ily,Su!nny,21:00,1,1,0,1,0,39
2825,Travel, F!rien~d(s),%Sun%ny,6:00 PM,1,0,0,0,1,29
7564,Travel,Friend(s),?~&~Sunny,21:00,1,1,0,0,1,0
16609,Travel,Fri!end%(s),~!Sunny,19:00,1,1,0,0,1,28
10674,Travel,Frien!d(&s),!~S&unny,8:00,1,0,0,0,1,29
5249,Travel,F?riend(s),Sn%o?wy,12:00,1,0,0,0,1,0
19954,Travel,Alone,Rainy,8:00,1,1,0,0,1,0
15847,Travel,A?&lone,Sun?ny,9:00 AM,1,0,0,0,1,0
12584,Travel,Fa?m~ily,Sunny,4:00 PM,1,1,0,0,1,0
14044,Visit,Family,Sun%ny,22:00,1,1,1,0,1,0
10840,Visit,Alone,%S?&&unny,17:00,1,1,0,1,0,0
3689,Visit,?~A ?lone,&Su?!nny,5PM  ,1,0,0,0,1,0
15931,Work,Al%% one,&~Rainy,6:00,1,0,0,0,1,27
10453,Work,~Al one,S%no&wy,7:00,1,0,0,1,0,0
2123,Travel,Friend(s),Sunny,17:00,1,0,0,0,1,15
10288,Travel,Fr~i?end(s),S?&?&unny,22:00,1,1,0,0,1,15
1995,Travel,!~Frien?d(s),%~&S!unny,8:00 PM,1,1,0,0,1,0
5362,Travel,Friend(s),~&Sunny,8:00 AM,1,0,0,0,1,11
9083,Travel,%Friend(s),Snowy,1:00 PM,1,0,0,0,1,0
4470,Travel, Alone,~%%?Rainy,9:00,1,1,0,0,1,9
11250,Travel,A!lone,&%S&&unny,8:00,1,0,0,0,1,0
7116,Travel,& %!Family,Su~~nny,8:00,1,0,0,0,1,0
3909,Travel,Fa mi?ly,R!?%ainy,17:00,1,1,0,0,1,0
16328,Travel,F?!&&amily,Sno?wy,8AM ,1,0,0,0,1,0
7232,Visit,Alone,&%S?unny,4PM  ,1,1,0,1,0,10
3441,Visit, ? A!lone,?&S!!unny,15:00,1,0,0,0,1,16
13416,Visit,??A !lone,Rainy,8:00 PM,1,0,0,1,0,11
17349,Visit,Alone,S!nowy,7PM ,1,1,0,0,1,16
16582,Visit,%~A&?lone,Su~n~ny,17:00,1,0,0,1,0,0
18640,Visit,F~~ a?mily,Su%nny,5:00 PM,1,1,1,0,1,0
19508,Visit,Famil!y,S%&u!nny,7:00 PM,1,1,0,1,0,0
14505,Visit,Fa%??mily,Rainy,3PM ,1,0,0,1,0,0
11192,Work,A%lo ne,~R?~!ainy,6:00,1,0,0,0,1,0
14872,Work,Alone,S?n~owy,6:00,1,0,0,1,0,0
9858,Work,A~lo~ne,Snow?y,6:00,1,1,1,0,1,0
12826,Work,Alone,S~&u?nny,7:00,1,0,0,1,0,0
19171,Travel,Friend(s),Su%nny,20:00,1,1,0,0,1,0
11988,Travel,Frie?nd?(s),!~~S~unny,21:00,1,1,0,0,1,0
10881,Travel,Fr?~i%end(s),S%!&unny,10:00,1,0,0,0,1,0
1498,Travel,F!!r?i%end(s),Snowy,2:00 PM,1,0,0,0,1,0
15858,Travel,Alone,!?Rainy,10:00,1,1,0,0,1,0
9820,Travel,Alo &ne,Rainy,12:00 AM,1,0,0,0,1,0
4872,Travel,&A!&&lone,Sunny,9:00,1,0,0,0,1,1
6938,Travel,A??~%lone,Sno&~wy,9:00 AM,1,1,0,0,1,0
6711,Visit,?%Al?one,~Su~%nny,3PM ,1,1,0,1,0,0
17405,Visit,A!%?lone,S~&??unny,4PM  ,1,0,0,0,1,0
12229,Visit,?Alo&ne,&&?S?unny,4PM ,1,0,0,1,0,0
7820,Visit,A& l%one,S%unny,7PM,1,0,0,0,1,1
17142,Work,A~!??lone,Rainy,7:00 AM,1,0,0,0,1,0
16385,Work,!&A~&lone,~S!?&nowy,7:00,1,0,0,1,0,0
1094,Travel,Family,!&%~Snowy,6:00 PM,1,0,0,0,1,0
16655,Travel,Friend(s),&S~u~nny,18:00,1,0,0,0,1,0
4178,Travel,Fr&i%e nd(s),&!S~unny,20:00,1,1,0,0,1,5
17749,Travel,! Frien?d(s),S!un&ny,22:00,1,1,0,0,1,0
15142,Travel,F& &rien?d(s),&Sun!ny,9:00,1,0,0,0,1,0
17609,Travel,Frien%d ?(s),Sn~?owy,12:00,1,0,0,0,1,0
6468,Travel,Alone,?Ra~iny,10AM,1,1,0,0,1,0
8676,Travel,?A %lone,S&!~%unny,9:00 AM,1,0,0,0,1,0
7552,Travel,% F a?mily,~~~S%unny,17:00,1,1,0,0,1,0
3300,Visit,& !%Family,~!!S%unny,10PM ,1,1,1,0,1,0
8141,Visit,%?A!lone,Sunny,4PM,1,1,0,1,0,0
12483,Visit,%?A&%lone,&!Su?nny,17:00,1,0,0,0,1,2
18535,Work,A~ l one,%!~R?ainy,7:00,1,0,0,0,1,5
11699,Work,A? !lone,Snow~y,6:00,1,1,1,0,1,0
3708,Travel,Friend(s?),~~S%&unny,21:00,1,1,0,0,1,0
4100,Travel,F~ri%e n?d(s),Sunny,19:00,1,1,0,0,1,0
18949,Travel,Frie%nd(s),!S%nowy,11AM ,1,0,0,0,1,7
17160,Travel,Alone,!R!?&ainy,9:00,1,1,0,0,1,0
16650,Travel,Alon%e,R%%ainy,2:00 PM,1,0,0,0,1,0
1886,Travel,Alone,?Snowy,8:00,1,1,0,0,1,0
2248,Visit,Alone,R&a&~iny,21:00,1,0,0,1,0,5
17761,Visit,%Al &one,Sunny,4:00 PM,1,0,0,1,0,0
6793,Work,Al% one,R~ai!ny,7:00,1,0,0,1,0,3
8439,Work,Alone,!!!?Rainy,6AM ,1,0,0,0,1,0
13525,Work,&!Alone,Sno?wy,6:00 AM,1,0,0,1,0,0
18705,Work,%?A%&lone,~S!n%owy,7AM,1,1,1,0,1,7
12827,Travel,Fa!mily,Sunny,20:00,1,0,0,0,1,0
5101,Travel,Fri&e%nd(s),S!unny,18:00,1,0,0,0,1,0
16200,Travel,Friend(s),Sunny,7:00 PM,1,1,0,0,1,0
7254,Travel,Friend(s),~Sunny,20:00,1,1,0,0,1,0
10281,Travel,A~lone,~?!%Rainy,2:00 PM,1,0,0,0,1,0
13499,Travel,!?!~Alone,??!&Sunny,9:00 AM,1,0,0,0,1,0
7553,Travel,!Alone,%S&nowy,10AM ,1,1,0,0,1,11
6536,Travel,Fami ly,Sunny,9:00,1,0,0,0,1,0
6095,Travel,~Family,Sno~wy,9:00,1,0,0,0,1,0
19827,Travel,!Family,!%?%Sunny,16:00,1,1,0,0,1,0
1213,Visit,Fam~~!ily,Sunny,21:00,1,1,0,1,0,0
15572,Visit,Family,Sunny,7:00 PM,1,1,0,0,1,12
15353,Visit,!A&!~lone,S&u~nny,17:00,1,1,0,1,0,11
11391,Visit,! A!lone,Rain!y,19:00,1,0,0,1,0,10
16890,Visit,A!lone,Snowy,22:00,1,1,0,0,1,0
18189,Visit,!!A!lone,!?Snowy,20:00,1,1,1,0,1,9
3081,Visit,!A&&!lone,Sunny,16:00,1,0,0,1,0,11
2799,Visit,%%Family,S?un&ny,16:00,1,1,1,0,1,0
5697,Visit,Family,~%&&Rainy,6:00 PM,1,0,0,1,0,0
6431,Work,A%l?one,Ra??&iny,7:00,1,0,0,1,0,12
15206,Work,A~&??lone,Ra~iny,6:00 AM,1,0,0,0,1,10
12619,Work,Al%one,Sno%~wy,6AM  ,1,1,0,0,1,0
7877,Work,Al~~&one,&S&u!nny,7:00,1,0,0,1,0,14
13294,Travel,Friend(s),?S!??unny,15:00,1,0,0,0,1,0
3949,Travel,Alon%e,Sunny,10:00,1,0,0,0,1,0
4771,Travel,F~a~m&ily,Sunny,16:00,1,1,0,0,1,0
7697,Visit,~A?!lone,Sun?ny,5:00 PM,1,0,0,0,1,0
2053,Visit,%?!A?lone,&!S&%nowy,19:00,1,1,1,0,1,28
2773,Work,Alone,Rain!y,6:00,1,0,0,0,1,0
6508,Work,Alo% ne,Sno&wy,6:00,1,0,0,1,0,31
3245,Travel,Friend%(!s),S!un?ny,18:00,1,0,0,0,1,0
6025,Travel,?Fri!e~nd(s),Sunn~y,20:00,1,1,0,0,1,0
15820,Travel,F? rie?%nd(s),~%!S~unny,22:00,1,1,0,0,1,0
17766,Travel,F%rien%?&d(s),S!u?nny,10AM ,1,0,0,0,1,30
7706,Travel,Fr&iend(s),&Sn&?owy,13:00,1,0,0,0,1,0
19982,Travel,A l&!one,R&ainy,8:00 AM,1,1,0,0,1,0
2034,Travel,&!A%~lone,Sun!~ny,8:00,1,0,0,0,1,0
14495,Travel,A%l?%one,S%%n!owy,8:00,1,1,0,0,1,0
17954,Visit,A&l?one,Su!nny,6:00 PM,1,0,0,0,1,0
1079,Visit,Alo?~ne,S~%nowy,21:00,1,1,1,0,1,0
14753,Visit,Alo%ne,?&~Sunny,18:00,1,0,0,1,0,35
8238,Work,Alone,~Ra~iny,7:00,1,0,0,0,1,0
12110,Work,A&%&&lone,&~~S&nowy,6:00,1,1,0,0,1,0
12737,Work,~%Al&one,?%S~~nowy,6:00 AM,1,1,1,0,1,0
9752,Travel,!Frien?d(s),Sunny,17:00,1,0,0,0,1,0
3448,Travel,%Friend(s),S!&!%unny,19:00,1,1,0,0,1,27
18408,Travel,Fr?iend(s),%S&u&nny,7:00 PM,1,1,0,0,1,0
1372,Travel,F ri!end(s),!??%Sunny,8:00 AM,1,0,0,0,1,0
18387,Travel,F~&riend(s),Sno~&wy,12:00,1,0,0,0,1,0
7674,Travel,Alone,Sunny,9:00,1,0,0,0,1,0
3661,Travel,%~! Family,Sun!ny,10:00,1,0,0,0,1,0
13008,Travel,Fa!mily,R&?a!iny,3:00 PM,1,1,0,0,1,0
12074,Visit,~A&l one,!&??Sunny,16:00,1,1,0,1,0,0
14745,Visit,~A!l&one,&Su~&nny,3:00 PM,1,0,0,0,1,0
12363,Visit,&Al&%one,S?unny,17:00,1,0,0,1,0,0
19349,Visit,Famil&y,~Sunny,17:00,1,1,1,0,1,0
6751,Visit,Fa&~m?ily,Sunny,19:00,1,1,0,1,0,0
8115,Visit,~&Fa&?mily,Ra?i~ny,6PM  ,1,0,0,1,0,0
9023,Work,A&&lone,Rainy,6:00 AM,1,0,0,0,1,29
1342,Work,A?lone,%~Sn!owy,7:00,1,0,0,1,0,0
2730,Travel,Friend(s),Sunny,17:00,1,0,0,0,1,0
16735,Travel,Friend(s),S?!!!unny,19:00,1,1,0,0,1,0
8651,Travel, Fri&?end(s),&!S%!unny,8:00,1,0,0,0,1,0
6423,Travel,Friend(!s),%~S!!nowy,11:00 AM,1,0,0,0,1,0
15545,Travel,Al&one,R&ainy,2PM ,1,0,0,0,1,0
5411,Travel,Alone,Su!nny,8:00,1,0,0,0,1,0
4457,Travel,A?lone,Snowy,10:00 AM,1,1,0,0,1,3
15816,Visit,Alo?ne,S&?u?nny,4:00 PM,1,1,0,1,0,4
8809,Visit,?!%!Alone,~S~n&owy,19:00,1,1,1,0,1,0
3184,Work,&~ Alone,Rainy,6:00,1,0,0,1,0,0
14751,Work,Al&one,%%!S&unny,6:00 AM,1,0,0,1,0,0
6391,Travel,Famil!y,Sn!owy,3:00 PM,1,0,0,0,1,0
9156,Travel,Fr!ie%!~nd(s),Su~nny,10AM,1,0,0,0,1,0
12638,Visit,%Alo~ne,Sunny,16:00,1,1,0,1,0,4
12915,Work,A!l&&one,!?~R%ainy,6:00,1,0,0,0,1,1
16365,Work,A~?~~lone,%Sno&wy,7:00,1,0,0,1,0,0
16448,Work,Alone,Snow~y,6:00,1,1,1,0,1,2
8497,Travel,Friend(s),Sunny,6:00 PM,1,0,0,0,1,8
18233,Travel,Fri%e ? nd(s),Su!&nny,10:00,1,0,0,0,1,11
10853,Travel,?Fri~%en d(s),&~Snowy,12AM,1,0,0,0,1,12
2732,Travel, Family,S&u%nny,16:00,1,1,0,0,1,8
11860,Visit,?!?Fa?mily,~~!&Sunny,7:00 PM,1,1,0,1,0,6
10832,Visit,Al%one,Sun?~ny,5:00 PM,1,1,0,1,0,0
17029,Visit,&A~~lone,&S%&unny,17:00,1,0,0,0,1,0
17653,Visit,~Alo&ne,Rainy,10:00 PM,1,0,0,1,0,12
19490,Visit,A& ?%lone,%&&!Snowy,22:00,1,1,0,0,1,0
1170,Visit,A%%~&lone,Sunny,17:00,1,0,0,1,0,0
3351,Work,Alone,!Ra%iny,6:00,1,0,0,0,1,8
5722,Work,Alone,!%%Snowy,6AM ,1,0,0,1,0,0
13714,Travel,Friend(s),!?~Sunny,9:00,1,0,0,0,1,0
19352,Visit,Alo%ne,Sun%&ny,5PM,1,1,0,1,0,0
18561,Visit,~A~&?lone,S&&&%unny,3PM  ,1,0,0,0,1,6
4355,Visit,Alone,Snowy,21:00,1,1,0,0,1,0
9731,Visit,F a~m!ily,?%!R?ainy,18:00,1,0,0,1,0,10
16700,Work,%Al!%one,Ra&iny,6:00,1,0,0,0,1,0
3107,Work,%&&&Alone,S?nowy,7:00 AM,1,0,0,1,0,0
19721,Travel,Friend%(s),!~%Sunny,22:00,1,1,0,0,1,16
8623,Travel,Fr~ie?! nd(s),Sunny,20:00,1,1,0,0,1,0
17959,Visit,Alone,S!?unny,3:00 PM,1,1,0,1,0,0
4421,Visit,Alone,S?unny,5:00 PM,1,0,0,0,1,0
19888,Visit,Fami!ly,Rain!y,3:00 PM,1,0,0,1,0,0
3781,Work,!Alone,Sn?o?wy,7:00,1,0,0,1,0,16
18533,Travel,Fam%ily,Sno&%wy,16:00,1,0,0,0,1,0
16820,Travel,&Frien%&d(s),Snowy,11:00,1,0,0,0,1,9
18793,Travel,!A?lone,Sunny,9:00 AM,1,0,0,0,1,9
6094,Visit, Fam~ ily,Sunny,8:00 PM,1,1,0,1,0,0
12883,Visit,%A?l?one,Su~nny,5PM ,1,0,0,0,1,0
6909,Work,Al o%ne,!Ra??iny,7:00,1,0,0,0,1,10
2203,Work,Alone,Sn&o?wy,7:00 AM,1,0,0,1,0,0
11236,Travel,Friend(s),%&?S%unny,18:00,1,0,0,0,1,0
4988,Travel,?Frie %nd(s),&%Sunny,20:00,1,1,0,0,1,11
2442,Travel,F%r~ien%d(s),S!?%~unny,21:00,1,1,0,0,1,0
15295,Travel,A !l one,Rai%~ny,9:00,1,1,0,0,1,13
5895,Travel,Alone,Rainy,11:00 AM,1,0,0,0,1,0
2304,Travel,Alone,?&~Snowy,10:00 AM,1,1,0,0,1,0
12714,Visit,Alo ne,S&%u?nny,5:00 PM,1,1,0,1,0,0
19821,Visit,%!&A&lone,Sunny,6:00 PM,1,0,0,0,1,10
19699,Visit,Alone,Sno%!wy,20:00,1,1,1,0,1,0
4033,Visit,Alone,?&Su!nny,15:00,1,0,0,1,0,13
17145,Visit,Alone,~Sun&ny,8PM ,1,0,0,0,1,0
2358,Work,Alone,Sunn!y,6AM  ,1,0,0,1,0,12
14005,Travel,F ri%e!~nd(s),Sunny,18:00,1,0,0,0,1,0
2873,Travel,&Friend(%s),Sunn?y,9PM,1,1,0,0,1,5
12929,Travel,Friend(s),S&unny,19:00,1,1,0,0,1,0
1808,Travel,~F~~riend(s),S?~&unny,9:00,1,0,0,0,1,7
1682,Travel,Friend%?(s),!Sn%owy,1:00 PM,1,0,0,0,1,7
5029,Travel,Alone,%Ra&iny,10:00,1,1,0,0,1,8
8548,Travel, A%?!lone,?%Ra%iny,13:00,1,0,0,0,1,0
8470,Travel,%!!Alone,?%Su&nny,9:00,1,0,0,0,1,0
11384,Travel,??Al&one,Snowy,10AM,1,1,0,0,1,9
8601,Visit,Alon&e,?&S&~unny,18:00,1,1,0,1,0,9
2695,Visit,&Alone,?&S%~unny,5:00 PM,1,0,0,0,1,0
19624,Visit,!!&?Alone,?S&n~owy,9:00 PM,1,1,1,0,1,0
8091,Visit,Alone,%!&Sunny,7PM ,1,0,0,0,1,7
11012,Work,%%Al?one,~R%~%ainy,7:00,1,0,0,0,1,0
5000,Work,A lone,Snow~y,7:00,1,0,0,1,0,0
18737,Work,A?lone,!S&!?nowy,6:00 AM,1,1,0,0,1,8
7275,Work,%Alo%ne,?Sn&owy,7:00,1,1,1,0,1,9
5671,Travel,Frie!?nd (s),%!S?%unny,15:00,1,0,0,0,1,0
19514,Travel,Friend&&(s),&&S~&unny,8AM  ,1,0,0,0,1,27
16711,Travel,F%riend(&s),Sn&owy,12:00 AM,1,0,0,0,1,18
19950,Travel,&~Alone,Sunn%y,8AM  ,1,0,0,0,1,1
3890,Travel,Family,Sunny,9:00 AM,1,0,0,0,1,0
16788,Travel,F&amily,~!%Snowy,9:00 AM,1,0,0,0,1,20
6120,Visit,Family,S&u%~nny,4:00 PM,1,1,1,0,1,0
18054,Work,A%&l!one,S?n%?owy,7:00 AM,1,0,0,1,0,0
15391,Travel,Fam!i?ly,Sunny,20:00,1,0,0,0,1,0
19890,Travel,Family,&?Snowy,6PM ,1,0,0,0,1,0
4079,Travel,Frien?d(s),?S!~unny,5PM,1,0,0,0,1,10
9042,Travel,&%Fr%!iend(s),?%?Sunny,9:00 PM,1,1,0,0,1,5
7241,Travel,?%Fr?i~end(s),S!unny,10:00 PM,1,1,0,0,1,0
12847,Travel,~Friend(s),?S~&?unny,10:00 AM,1,0,0,0,1,0
6570,Travel,%Friend (s),%?%S~nowy,1PM  ,1,0,0,0,1,6
6863,Travel,~A&~lone,R!ai!ny,8:00,1,1,0,0,1,0
14021,Travel,%A?!?lone,&S?u%nny,10:00 AM,1,0,0,0,1,4
7491,Travel,Family,Sunny,4PM ,1,1,0,0,1,6
7586,Visit,Family,~?!?Sunny,19:00,1,1,0,0,1,7
4092,Visit,Fa ~%mily,!S&u~nny,7:00 PM,1,1,1,0,1,0
6889,Visit,%~%A?lone,%Su?nny,4:00 PM,1,1,0,1,0,0
2352,Visit,Alone,Sunny,18:00,1,0,0,0,1,7
6726,Work,A&lo&ne,Rainy,6:00,1,0,0,0,1,0
13711,Work,Al%o&ne,S?n!owy,7:00 AM,1,0,0,1,0,6
5300,Work,Alone,Snowy,6:00,1,1,1,0,1,5
1266,Work,% ?A?lone,&Su%nny,6:00,1,0,0,1,0,0
15954,Travel,Fr&iend(s),Sunny,16:00,1,0,0,0,1,0
2098,Travel,Fr!i?e~nd(s),!~S~?unny,9:00,1,0,0,0,1,0
17611,Travel,Fri!~end&(s),Sn~owy,13:00,1,0,0,0,1,0
17482,Travel,Alo~?ne,Su!%&nny,8AM  ,1,0,0,0,1,4
10705,Travel,Fa !m~ily,Sunny,4:00 PM,1,1,0,0,1,5
10542,Visit, F!amily,?~S%%unny,7:00 PM,1,1,0,1,0,0
17568,Visit,Al?& one,&S!!&unny,3:00 PM,1,1,0,1,0,4
11696,Visit,%?A ~lone,%&S!unny,3PM,1,0,0,0,1,0
12755,Visit,~&Al%one,Su&?~nny,4PM,1,0,0,1,0,5
18929,Work,Al%o!ne,~R!a&iny,7:00,1,0,0,0,1,0
8738,Work,? Alone,!!%?Snowy,6:00,1,0,0,1,0,4
1319,Travel,Fr~!ie&nd(s),~S?!unny,8:00 PM,1,1,0,0,1,10
15926,Travel,F%ri ?end(s),Sunny,20:00,1,1,0,0,1,0
13642,Travel,Fri en~d(s),%~S~unny,10:00,1,0,0,0,1,0
2648,Travel,A~lone,%Rainy,9:00,1,1,0,0,1,0
2680,Travel,~Al %one,&S?unny,9:00 AM,1,0,0,0,1,0
8654,Travel,  &Fa~mily,Sunny,8:00,1,0,0,0,1,0
2470,Travel,Fami&ly,Rainy,17:00,1,1,0,0,1,0
5543,Travel,Fami?!ly,??~%Snowy,9AM  ,1,0,0,0,1,0
8089,Visit,?~%&Alone,Su&n~ny,16:00,1,0,0,0,1,19
13309,Visit,?A!l~one,Sno&wy,9:00 PM,1,1,0,0,1,0
7714,Visit,F~a mily,&Sun!ny,16:00,1,1,1,0,1,0
13767,Visit,Family,%&~S!unny,9PM,1,1,0,1,0,0
16274,Work,?A%lone,Snow?y,6:00,1,0,0,1,0,0
17297,Work,Al~~?one,&Sn~owy,7:00,1,1,1,0,1,21
8006,Work,% A lone,Su&%&nny,7:00,1,0,0,1,0,19
8996,Travel,Friend(s),~%Su%nny,20:00,1,1,0,0,1,0
17224,Travel,Friend(s),!&!~Sunny,8PM  ,1,1,0,0,1,0
17075,Travel,Frien d(&s),%~?Sunny,8:00,1,0,0,0,1,0
6696,Travel,Friend(s),Snowy,11:00,1,0,0,0,1,5
7009,Travel, ! ?Alone,Rainy,10AM,1,1,0,0,1,0
7734,Travel,Alo~&ne,R?~&?ainy,12:00 AM,1,0,0,0,1,0
9628,Travel,A?&l~one,Sun~ny,9:00,1,0,0,0,1,0
13517,Travel,A?lone,Snowy,10:00 AM,1,1,0,0,1,0
16497,Visit,Alone,!~&Sunny,15:00,1,0,0,0,1,0
8990,Visit,A~%lone,Snowy,20:00,1,1,1,0,1,5
8414,Work,!?!A?lone,~Ra?iny,6AM,1,0,0,0,1,0
19011,Work,~Al!one,Snow?y,7:00,1,1,0,0,1,5
9797,Work,?A%l?one,?Sn&%owy,7:00 AM,1,1,1,0,1,0
5274,Travel,!Frie~nd(s),Sunny,16:00,1,0,0,0,1,0
7978,Travel,Fr!ie nd(s),&S!!unny,9:00 PM,1,1,0,0,1,0
1124,Travel,Fr%iend(%s),S?u&nny,10PM ,1,1,0,0,1,0
1635,Travel,Fri%end(%s),Sno&wy,11:00,1,0,0,0,1,0
15987,Travel,Family,S&~unny,6PM,1,1,0,0,1,0
13579,Visit,Family,S~%&unny,10:00 PM,1,1,0,1,0,0
3039,Visit,Alone,S~!?&unny,17:00,1,1,0,1,0,0
10711,Visit,Al ~!one,&?S?!unny,4PM,1,0,0,1,0,0
8742,Work,Alone,Sno~!wy,7AM  ,1,1,1,0,1,7
5669,Travel,Fri%!?en?d(s),Sunny,10:00 AM,1,0,0,0,1,29
1852,Travel,?~!Alone,~~%S&unny,9:00,1,0,0,0,1,0
7133,Travel,Family,S%u~nny,17:00,1,1,0,0,1,0
18285,Visit,Alone,S%unny,17:00,1,1,0,1,0,36
15939,Visit,&%?Alone,Sunny,6:00 PM,1,0,0,0,1,24
8364,Visit,A~lone,%%&&Rainy,21:00,1,0,0,1,0,0
12171,Visit,Al~& one,Sn&?!owy,22:00,1,1,0,0,1,0
18348,Visit,A~ l one,Su?nny,18:00,1,0,0,1,0,0
17347,Work, ??Alone,Ra%!%iny,6:00,1,0,0,0,1,0
4956,Travel,Friend(s),Sunny,5:00 PM,1,0,0,0,1,2
8908,Travel,Fri~~&end(s),Su~nny,20:00,1,1,0,0,1,2
7403,Travel,~Fr%ie?n~d(s),?!%~Sunny,7:00 PM,1,1,0,0,1,0
7308,Travel,Fr?i!e?nd(s),%S%~unny,10:00 AM,1,0,0,0,1,0
17554,Travel,Fri!end(?s),~!S?!nowy,13:00,1,0,0,0,1,0
14490,Travel,%Al one,?Rainy,10:00,1,1,0,0,1,3
15546,Travel,%!?Alone,Su&nny,8:00 AM,1,0,0,0,1,3
18746,Travel,~ F! amily,%Rainy,4PM ,1,1,0,0,1,0
6950,Travel, F amily,?Sn~owy,9AM,1,0,0,0,1,0
6619,Visit,A!l~ one,Sunny,4:00 PM,1,1,0,1,0,2
10290,Visit,A ? &lone,?~~S?unny,17:00,1,0,0,0,1,0
19450,Visit,A&lone,~Rainy,20:00,1,0,0,1,0,0
3293,Visit, Alone,~%Sunny,17:00,1,0,0,1,0,2
18476,Visit,Fam!ily,S?u?&nny,18:00,1,1,1,0,1,0
9590,Visit,%F!a?mily,Rai~%ny,17:00,1,0,0,1,0,2
14842,Work,Alone,&?&!Rainy,7:00,1,0,0,0,1,3
19525,Work,Alone,S?nowy,7:00,1,0,0,1,0,0
8282,Work,A&lone,S~nowy,6:00 AM,1,1,1,0,1,2
4465,Work,?Al ?one,!~S~unny,6:00,1,0,0,1,0,0
19705,Travel,Friend(s),Sunn~y,16:00,1,0,0,0,1,0
12904,Travel,F riend!(s),Sunn?y,9:00 PM,1,1,0,0,1,0
10491,Travel,Friend(s),Su&n%ny,20:00,1,1,0,0,1,0
9159,Travel,F%ri?end~(s),Su~nny,8:00,1,0,0,0,1,0
3242,Travel,?Fr! ien d(s),S!%n~owy,11:00,1,0,0,0,1,0
16906,Travel,Alone,Su?&?nny,10:00,1,0,0,0,1,0
5149,Travel,Fa !& mily,Su&nny,9AM  ,1,0,0,0,1,23
1824,Travel,Family,S&~?%nowy,8:00,1,0,0,0,1,0
17033,Visit,A!~l?one,S?&%!unny,18:00,1,1,0,1,0,24
16812,Visit,?A?% lone,?Sun%ny,18:00,1,0,0,1,0,0
4660,Visit,&F& amily,Ra~!!iny,3:00 PM,1,0,0,1,0,0
5152,Work,Alone,!!!S~nowy,6:00 AM,1,0,0,1,0,0
1612,Travel,Friend(s),~&%%Sunny,4PM,1,0,0,0,1,0
7507,Travel,Fri~e!n~%d(s),Sn%owy,12:00,1,0,0,0,1,0
18381,Travel,Alone,S!!u~nny,10:00 AM,1,0,0,0,1,0
3693,Travel,F&&!amily,&S!?~unny,8:00,1,0,0,0,1,0
18312,Visit, ! A~lone,~%%S!unny,15:00,1,0,0,0,1,2
8219,Visit,Fam% ily,~S~&%unny,4:00 PM,1,1,1,0,1,5
1846,Visit,Family,Rai%ny,3:00 PM,1,0,0,1,0,0
13144,Work,A&~?~lone,Rain!y,6:00,1,0,0,0,1,0
18815,Work,Al~ one,&&S!nowy,7:00,1,0,0,1,0,0
